rf__n_estimators,rf__max_depth,rf__min_samples_split,rf__min_samples_leaf,rf__criterion,fold,threshold,accuracy,precision,recall,f1,mcc
50,30,5,1,gini,1,0.2,0.8833333333333333,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.6511094304643836
50,30,5,1,gini,1,0.30000000000000004,0.9333333333333333,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.738562091503268
50,30,5,1,gini,1,0.4,0.9333333333333333,0.8571428571428571,0.6666666666666666,0.75,0.7197193047267257
50,30,5,1,gini,1,0.5,0.9333333333333333,0.8571428571428571,0.6666666666666666,0.75,0.7197193047267257
50,30,5,1,gini,1,0.6,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
50,30,5,1,gini,1,0.7000000000000001,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
50,30,5,1,gini,1,0.8,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
50,30,5,1,gini,1,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
50,30,5,1,gini,2,0.1,0.8333333333333334,0.47368421052631576,1.0,0.6428571428571429,0.617093958453955
50,30,5,1,gini,2,0.2,0.8833333333333333,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.6511094304643836
50,30,5,1,gini,2,0.30000000000000004,0.9333333333333333,0.7272727272727273,0.8888888888888888,0.8,0.7659920289562161
50,30,5,1,gini,2,0.4,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6078431372549019
50,30,5,1,gini,2,0.5,0.9166666666666666,0.75,0.6666666666666666,0.7058823529411765,0.6590820436573076
50,30,5,1,gini,2,0.6,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
50,30,5,1,gini,2,0.7000000000000001,0.9,0.8,0.4444444444444444,0.5714285714285714,0.5488604301969738
50,30,5,1,gini,2,0.8,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
50,30,5,1,gini,2,0.9,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
50,30,5,1,gini,3,0.1,0.7166666666666667,0.34615384615384615,1.0,0.5142857142857142,0.48038446141526137
50,30,5,1,gini,3,0.2,0.8,0.42857142857142855,1.0,0.6,0.5724780279075999
50,30,5,1,gini,3,0.30000000000000004,0.8833333333333333,0.5625,1.0,0.72,0.696630546019236
50,30,5,1,gini,3,0.4,0.9333333333333333,0.6923076923076923,1.0,0.8181818181818182,0.79875468685558
50,30,5,1,gini,3,0.5,0.95,0.75,1.0,0.8571428571428571,0.8401680504168058
50,30,5,1,gini,3,0.6,1.0,1.0,1.0,1.0,1.0
50,30,5,1,gini,3,0.7000000000000001,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
50,30,5,1,gini,3,0.8,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
50,30,5,1,gini,3,0.9,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
50,30,5,1,gini,4,0.1,0.8,0.42857142857142855,1.0,0.6,0.5724780279075999
50,30,5,1,gini,4,0.2,0.8666666666666667,0.5294117647058824,1.0,0.6923076923076923,0.668106864211797
50,30,5,1,gini,4,0.30000000000000004,0.95,0.75,1.0,0.8571428571428571,0.8401680504168058
50,30,5,1,gini,4,0.4,0.9333333333333333,0.7272727272727273,0.8888888888888888,0.8,0.7659920289562161
50,30,5,1,gini,4,0.5,0.95,0.875,0.7777777777777778,0.8235294117647058,0.79639080275258
50,30,5,1,gini,4,0.6,0.9666666666666667,1.0,0.7777777777777778,0.875,0.8651171440654583
50,30,5,1,gini,4,0.7000000000000001,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
50,30,5,1,gini,4,0.8,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
50,30,5,1,gini,4,0.9,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
50,30,5,1,gini,5,0.1,0.7288135593220338,0.36,1.0,0.5294117647058824,0.49477267507411926
50,30,5,1,gini,5,0.2,0.8135593220338984,0.45,1.0,0.6206896551724138,0.5924525297439449
50,30,5,1,gini,5,0.30000000000000004,0.8983050847457628,0.6,1.0,0.75,0.7266360849833979
50,30,5,1,gini,5,0.4,0.8983050847457628,0.6,1.0,0.75,0.7266360849833979
50,30,5,1,gini,5,0.5,0.9491525423728814,0.75,1.0,0.8571428571428571,0.8396427811873333
50,30,5,1,gini,5,0.6,0.9491525423728814,0.8,0.8888888888888888,0.8421052631578947,0.8135028260999235
50,30,5,1,gini,5,0.7000000000000001,0.9322033898305084,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7377777777777778
50,30,5,1,gini,5,0.8,0.9152542372881356,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6370847738602424
50,30,5,1,gini,5,0.9,0.9152542372881356,1.0,0.4444444444444444,0.6153846153846154,0.6356417261637282
50,30,5,1,entropy,1,0.1,0.8333333333333334,0.47058823529411764,0.8888888888888888,0.6153846153846154,0.5645244046440765
50,30,5,1,entropy,1,0.2,0.9333333333333333,0.7272727272727273,0.8888888888888888,0.8,0.7659920289562161
50,30,5,1,entropy,1,0.30000000000000004,0.95,0.875,0.7777777777777778,0.8235294117647058,0.79639080275258
50,30,5,1,entropy,1,0.4,0.9333333333333333,0.8571428571428571,0.6666666666666666,0.75,0.7197193047267257
50,30,5,1,entropy,1,0.5,0.9333333333333333,0.8571428571428571,0.6666666666666666,0.75,0.7197193047267257
50,30,5,1,entropy,1,0.6,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
50,30,5,1,entropy,1,0.7000000000000001,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
50,30,5,1,entropy,1,0.8,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
50,30,5,1,entropy,1,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
50,30,5,1,entropy,2,0.1,0.8,0.42857142857142855,1.0,0.6,0.5724780279075999
50,30,5,1,entropy,2,0.2,0.8833333333333333,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.6511094304643836
50,30,5,1,entropy,2,0.30000000000000004,0.9,0.6363636363636364,0.7777777777777778,0.7,0.6453633629788592
50,30,5,1,entropy,2,0.4,0.9166666666666666,0.7,0.7777777777777778,0.7368421052631579,0.6888467201936644
50,30,5,1,entropy,2,0.5,0.8833333333333333,0.625,0.5555555555555556,0.5882352941176471,0.5217732845620352
50,30,5,1,entropy,2,0.6,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
50,30,5,1,entropy,2,0.7000000000000001,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
50,30,5,1,entropy,2,0.8,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
50,30,5,1,entropy,2,0.9,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
50,30,5,1,entropy,3,0.1,0.6833333333333333,0.32142857142857145,1.0,0.4864864864864865,0.44908871313907184
50,30,5,1,entropy,3,0.2,0.85,0.5,1.0,0.6666666666666666,0.6416889479197478
50,30,5,1,entropy,3,0.30000000000000004,0.9166666666666666,0.6428571428571429,1.0,0.782608695652174,0.7614669610515673
50,30,5,1,entropy,3,0.4,0.9333333333333333,0.6923076923076923,1.0,0.8181818181818182,0.79875468685558
50,30,5,1,entropy,3,0.5,0.95,0.75,1.0,0.8571428571428571,0.8401680504168058
50,30,5,1,entropy,3,0.6,0.95,0.8,0.8888888888888888,0.8421052631578947,0.8140915784106943
50,30,5,1,entropy,3,0.7000000000000001,0.9666666666666667,1.0,0.7777777777777778,0.875,0.8651171440654583
50,30,5,1,entropy,3,0.8,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
50,30,5,1,entropy,3,0.9,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
50,30,5,1,entropy,4,0.1,0.8166666666666667,0.45,1.0,0.6206896551724138,0.5940885257860046
50,30,5,1,entropy,4,0.2,0.8833333333333333,0.5625,1.0,0.72,0.696630546019236
50,30,5,1,entropy,4,0.30000000000000004,0.95,0.75,1.0,0.8571428571428571,0.8401680504168058
50,30,5,1,entropy,4,0.4,0.95,0.8,0.8888888888888888,0.8421052631578947,0.8140915784106943
50,30,5,1,entropy,4,0.5,0.95,0.8,0.8888888888888888,0.8421052631578947,0.8140915784106943
50,30,5,1,entropy,4,0.6,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
50,30,5,1,entropy,4,0.7000000000000001,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
50,30,5,1,entropy,4,0.8,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
50,30,5,1,entropy,4,0.9,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
50,30,5,1,entropy,5,0.1,0.711864406779661,0.34615384615384615,1.0,0.5142857142857142,0.4779765040894149
50,30,5,1,entropy,5,0.2,0.7966101694915254,0.42857142857142855,1.0,0.6,0.5707138387268051
50,30,5,1,entropy,5,0.30000000000000004,0.8983050847457628,0.6,1.0,0.75,0.7266360849833979
50,30,5,1,entropy,5,0.4,0.9152542372881356,0.6428571428571429,1.0,0.782608695652174,0.7606388292556648
50,30,5,1,entropy,5,0.5,0.9322033898305084,0.6923076923076923,1.0,0.8181818181818182,0.7980746061134115
50,30,5,1,entropy,5,0.6,0.9661016949152542,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8688888888888889
50,30,5,1,entropy,5,0.7000000000000001,0.9491525423728814,0.875,0.7777777777777778,0.8235294117647058,0.7958258477559189
50,30,5,1,entropy,5,0.8,0.9322033898305084,1.0,0.5555555555555556,0.7142857142857143,0.7172191381865587
50,30,5,1,entropy,5,0.9,0.8983050847457628,1.0,0.3333333333333333,0.5,0.5455447255899809
50,30,5,2,gini,1,0.1,0.7333333333333333,0.34782608695652173,0.8888888888888888,0.5,0.43680894593882014
50,30,5,2,gini,1,0.2,0.9166666666666666,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.7234780434144716
50,30,5,2,gini,1,0.30000000000000004,0.9333333333333333,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.738562091503268
50,30,5,2,gini,1,0.4,0.95,0.875,0.7777777777777778,0.8235294117647058,0.79639080275258
50,30,5,2,gini,1,0.5,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
50,30,5,2,gini,1,0.6,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
50,30,5,2,gini,1,0.7000000000000001,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
50,30,5,2,gini,1,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
50,30,5,2,gini,1,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
50,30,5,2,gini,2,0.1,0.7833333333333333,0.4090909090909091,1.0,0.5806451612903226,0.5520985729238927
50,30,5,2,gini,2,0.2,0.9166666666666666,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.7234780434144716
50,30,5,2,gini,2,0.30000000000000004,0.9333333333333333,0.7272727272727273,0.8888888888888888,0.8,0.7659920289562161
50,30,5,2,gini,2,0.4,0.9166666666666666,0.7,0.7777777777777778,0.7368421052631579,0.6888467201936644
50,30,5,2,gini,2,0.5,0.9166666666666666,0.75,0.6666666666666666,0.7058823529411765,0.6590820436573076
50,30,5,2,gini,2,0.6,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
50,30,5,2,gini,2,0.7000000000000001,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
50,30,5,2,gini,2,0.8,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
50,30,5,2,gini,2,0.9,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
50,30,5,2,gini,3,0.1,0.6333333333333333,0.2903225806451613,1.0,0.45,0.4063070132231382
50,30,5,2,gini,3,0.2,0.7833333333333333,0.4090909090909091,1.0,0.5806451612903226,0.5520985729238927
50,30,5,2,gini,3,0.30000000000000004,0.8666666666666667,0.5294117647058824,1.0,0.6923076923076923,0.668106864211797
50,30,5,2,gini,3,0.4,0.9333333333333333,0.6923076923076923,1.0,0.8181818181818182,0.79875468685558
50,30,5,2,gini,3,0.5,0.9333333333333333,0.6923076923076923,1.0,0.8181818181818182,0.79875468685558
50,30,5,2,gini,3,0.6,0.9666666666666667,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.869281045751634
50,30,5,2,gini,3,0.7000000000000001,0.9333333333333333,0.8571428571428571,0.6666666666666666,0.75,0.7197193047267257
50,30,5,2,gini,3,0.8,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
50,30,5,2,gini,3,0.9,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
50,30,5,2,gini,4,0.1,0.7333333333333333,0.36,1.0,0.5294117647058824,0.4970501217477084
50,30,5,2,gini,4,0.2,0.8666666666666667,0.5294117647058824,1.0,0.6923076923076923,0.668106864211797
50,30,5,2,gini,4,0.30000000000000004,0.9333333333333333,0.6923076923076923,1.0,0.8181818181818182,0.79875468685558
50,30,5,2,gini,4,0.4,0.95,0.8,0.8888888888888888,0.8421052631578947,0.8140915784106943
50,30,5,2,gini,4,0.5,0.9666666666666667,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.869281045751634
50,30,5,2,gini,4,0.6,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
50,30,5,2,gini,4,0.7000000000000001,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
50,30,5,2,gini,4,0.8,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
50,30,5,2,gini,4,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
50,30,5,2,gini,5,0.1,0.7288135593220338,0.36,1.0,0.5294117647058824,0.49477267507411926
50,30,5,2,gini,5,0.2,0.8135593220338984,0.45,1.0,0.6206896551724138,0.5924525297439449
50,30,5,2,gini,5,0.30000000000000004,0.8983050847457628,0.6,1.0,0.75,0.7266360849833979
50,30,5,2,gini,5,0.4,0.9491525423728814,0.75,1.0,0.8571428571428571,0.8396427811873333
50,30,5,2,gini,5,0.5,0.9491525423728814,0.8,0.8888888888888888,0.8421052631578947,0.8135028260999235
50,30,5,2,gini,5,0.6,0.9491525423728814,0.8,0.8888888888888888,0.8421052631578947,0.8135028260999235
50,30,5,2,gini,5,0.7000000000000001,0.9322033898305084,0.8571428571428571,0.6666666666666666,0.75,0.7190118371612682
50,30,5,2,gini,5,0.8,0.9322033898305084,1.0,0.5555555555555556,0.7142857142857143,0.7172191381865587
50,30,5,2,gini,5,0.9,0.8813559322033898,1.0,0.2222222222222222,0.36363636363636365,0.44151078568834795
50,30,5,2,entropy,1,0.1,0.7666666666666667,0.38095238095238093,0.8888888888888888,0.5333333333333333,0.47461853595758285
50,30,5,2,entropy,1,0.2,0.9333333333333333,0.7272727272727273,0.8888888888888888,0.8,0.7659920289562161
50,30,5,2,entropy,1,0.30000000000000004,0.9333333333333333,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.738562091503268
50,30,5,2,entropy,1,0.4,0.95,0.875,0.7777777777777778,0.8235294117647058,0.79639080275258
50,30,5,2,entropy,1,0.5,0.9333333333333333,0.8571428571428571,0.6666666666666666,0.75,0.7197193047267257
50,30,5,2,entropy,1,0.6,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
50,30,5,2,entropy,1,0.7000000000000001,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
50,30,5,2,entropy,1,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
50,30,5,2,entropy,1,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
50,30,5,2,entropy,2,0.1,0.7833333333333333,0.4090909090909091,1.0,0.5806451612903226,0.5520985729238927
50,30,5,2,entropy,2,0.2,0.9166666666666666,0.6428571428571429,1.0,0.782608695652174,0.7614669610515673
50,30,5,2,entropy,2,0.30000000000000004,0.9166666666666666,0.7,0.7777777777777778,0.7368421052631579,0.6888467201936644
50,30,5,2,entropy,2,0.4,0.9166666666666666,0.7,0.7777777777777778,0.7368421052631579,0.6888467201936644
50,30,5,2,entropy,2,0.5,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6078431372549019
50,30,5,2,entropy,2,0.6,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
50,30,5,2,entropy,2,0.7000000000000001,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
50,30,5,2,entropy,2,0.8,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
50,30,5,2,entropy,2,0.9,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
50,30,5,2,entropy,3,0.1,0.6833333333333333,0.32142857142857145,1.0,0.4864864864864865,0.44908871313907184
50,30,5,2,entropy,3,0.2,0.8166666666666667,0.45,1.0,0.6206896551724138,0.5940885257860046
50,30,5,2,entropy,3,0.30000000000000004,0.9,0.6,1.0,0.75,0.727606875108999
50,30,5,2,entropy,3,0.4,0.9333333333333333,0.6923076923076923,1.0,0.8181818181818182,0.79875468685558
50,30,5,2,entropy,3,0.5,0.9166666666666666,0.6666666666666666,0.8888888888888888,0.7619047619047619,0.7234780434144716
50,30,5,2,entropy,3,0.6,0.9833333333333333,1.0,0.8888888888888888,0.9411764705882353,0.9336995618478525
50,30,5,2,entropy,3,0.7000000000000001,0.9666666666666667,1.0,0.7777777777777778,0.875,0.8651171440654583
50,30,5,2,entropy,3,0.8,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
50,30,5,2,entropy,3,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
50,30,5,2,entropy,4,0.1,0.7666666666666667,0.391304347826087,1.0,0.5625,0.5328109120792202
50,30,5,2,entropy,4,0.2,0.8833333333333333,0.5625,1.0,0.72,0.696630546019236
50,30,5,2,entropy,4,0.30000000000000004,0.9333333333333333,0.7272727272727273,0.8888888888888888,0.8,0.7659920289562161
50,30,5,2,entropy,4,0.4,0.95,0.8,0.8888888888888888,0.8421052631578947,0.8140915784106943
50,30,5,2,entropy,4,0.5,0.9666666666666667,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.869281045751634
50,30,5,2,entropy,4,0.6,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
50,30,5,2,entropy,4,0.7000000000000001,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
50,30,5,2,entropy,4,0.8,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
50,30,5,2,entropy,4,0.9,0.85,1.0,0.0,0.0,0.0
50,30,5,2,entropy,5,0.1,0.7457627118644068,0.375,1.0,0.5454545454545454,0.5123475382979799
50,30,5,2,entropy,5,0.2,0.7627118644067796,0.391304347826087,1.0,0.5625,0.5307910421576296
50,30,5,2,entropy,5,0.30000000000000004,0.8983050847457628,0.6,1.0,0.75,0.7266360849833979
50,30,5,2,entropy,5,0.4,0.9491525423728814,0.75,1.0,0.8571428571428571,0.8396427811873333
50,30,5,2,entropy,5,0.5,0.9491525423728814,0.8,0.8888888888888888,0.8421052631578947,0.8135028260999235
50,30,5,2,entropy,5,0.6,0.9491525423728814,0.8,0.8888888888888888,0.8421052631578947,0.8135028260999235
50,30,5,2,entropy,5,0.7000000000000001,0.9661016949152542,1.0,0.7777777777777778,0.875,0.8647908694379514
50,30,5,2,entropy,5,0.8,0.9322033898305084,1.0,0.5555555555555556,0.7142857142857143,0.7172191381865587
50,30,5,2,entropy,5,0.9,0.8813559322033898,1.0,0.2222222222222222,0.36363636363636365,0.44151078568834795
50,50,2,1,gini,1,0.1,0.7666666666666667,0.38095238095238093,0.8888888888888888,0.5333333333333333,0.47461853595758285
50,50,2,1,gini,1,0.2,0.9333333333333333,0.7272727272727273,0.8888888888888888,0.8,0.7659920289562161
50,50,2,1,gini,1,0.30000000000000004,0.95,0.875,0.7777777777777778,0.8235294117647058,0.79639080275258
50,50,2,1,gini,1,0.4,0.95,0.875,0.7777777777777778,0.8235294117647058,0.79639080275258
50,50,2,1,gini,1,0.5,0.9333333333333333,0.8571428571428571,0.6666666666666666,0.75,0.7197193047267257
50,50,2,1,gini,1,0.6,0.9333333333333333,0.8571428571428571,0.6666666666666666,0.75,0.7197193047267257
50,50,2,1,gini,1,0.7000000000000001,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
50,50,2,1,gini,1,0.8,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
50,50,2,1,gini,1,0.9,0.8666666666666667,1.0,0.1111111111111111,0.2,0.3099115966531633
50,50,2,1,gini,2,0.1,0.7666666666666667,0.391304347826087,1.0,0.5625,0.5328109120792202
50,50,2,1,gini,2,0.2,0.9333333333333333,0.6923076923076923,1.0,0.8181818181818182,0.79875468685558
50,50,2,1,gini,2,0.30000000000000004,0.9333333333333333,0.7272727272727273,0.8888888888888888,0.8,0.7659920289562161
50,50,2,1,gini,2,0.4,0.9166666666666666,0.7,0.7777777777777778,0.7368421052631579,0.6888467201936644
50,50,2,1,gini,2,0.5,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6078431372549019
50,50,2,1,gini,2,0.6,0.9166666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6379053716127601
50,50,2,1,gini,2,0.7000000000000001,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
50,50,2,1,gini,2,0.8,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
50,50,2,1,gini,2,0.9,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
50,50,2,1,gini,3,0.1,0.6833333333333333,0.32142857142857145,1.0,0.4864864864864865,0.44908871313907184
50,50,2,1,gini,3,0.2,0.8,0.42857142857142855,1.0,0.6,0.5724780279075999
50,50,2,1,gini,3,0.30000000000000004,0.9166666666666666,0.6428571428571429,1.0,0.782608695652174,0.7614669610515673
50,50,2,1,gini,3,0.4,0.9333333333333333,0.6923076923076923,1.0,0.8181818181818182,0.79875468685558
50,50,2,1,gini,3,0.5,0.95,0.75,1.0,0.8571428571428571,0.8401680504168058
50,50,2,1,gini,3,0.6,0.9833333333333333,0.9,1.0,0.9473684210526315,0.9393364366277243
50,50,2,1,gini,3,0.7000000000000001,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
50,50,2,1,gini,3,0.8,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
50,50,2,1,gini,3,0.9,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
50,50,2,1,gini,4,0.1,0.75,0.375,1.0,0.5454545454545454,0.5144957554275266
50,50,2,1,gini,4,0.2,0.8833333333333333,0.5625,1.0,0.72,0.696630546019236
50,50,2,1,gini,4,0.30000000000000004,0.9666666666666667,0.8181818181818182,1.0,0.9,0.886620694933573
50,50,2,1,gini,4,0.4,0.95,0.875,0.7777777777777778,0.8235294117647058,0.79639080275258
50,50,2,1,gini,4,0.5,0.95,0.875,0.7777777777777778,0.8235294117647058,0.79639080275258
50,50,2,1,gini,4,0.6,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
50,50,2,1,gini,4,0.7000000000000001,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
50,50,2,1,gini,4,0.8,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
50,50,2,1,gini,4,0.9,0.85,1.0,0.0,0.0,0.0
50,50,2,1,gini,5,0.1,0.7627118644067796,0.391304347826087,1.0,0.5625,0.5307910421576296
50,50,2,1,gini,5,0.2,0.8305084745762712,0.47368421052631576,1.0,0.6428571428571429,0.6155870112510925
50,50,2,1,gini,5,0.30000000000000004,0.8813559322033898,0.5625,1.0,0.72,0.6955213871621777
50,50,2,1,gini,5,0.4,0.8983050847457628,0.6,1.0,0.75,0.7266360849833979
50,50,2,1,gini,5,0.5,0.9152542372881356,0.6428571428571429,1.0,0.782608695652174,0.7606388292556648
50,50,2,1,gini,5,0.6,0.9491525423728814,0.8,0.8888888888888888,0.8421052631578947,0.8135028260999235
50,50,2,1,gini,5,0.7000000000000001,0.9491525423728814,0.875,0.7777777777777778,0.8235294117647058,0.7958258477559189
50,50,2,1,gini,5,0.8,0.9491525423728814,1.0,0.6666666666666666,0.8,0.793051585718144
50,50,2,1,gini,5,0.9,0.9152542372881356,1.0,0.4444444444444444,0.6153846153846154,0.6356417261637282
50,50,2,1,entropy,1,0.1,0.8166666666666667,0.4444444444444444,0.8888888888888888,0.5925925925925926,0.5398335593610577
50,50,2,1,entropy,1,0.2,0.95,0.8,0.8888888888888888,0.8421052631578947,0.8140915784106943
50,50,2,1,entropy,1,0.30000000000000004,0.95,0.875,0.7777777777777778,0.8235294117647058,0.79639080275258
50,50,2,1,entropy,1,0.4,0.95,0.875,0.7777777777777778,0.8235294117647058,0.79639080275258
50,50,2,1,entropy,1,0.5,0.9333333333333333,0.8571428571428571,0.6666666666666666,0.75,0.7197193047267257
50,50,2,1,entropy,1,0.6,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
50,50,2,1,entropy,1,0.7000000000000001,0.9333333333333333,1.0,0.5555555555555556,0.7142857142857143,0.7177405625652734
50,50,2,1,entropy,1,0.8,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
50,50,2,1,entropy,1,0.9,0.8833333333333333,1.0,0.2222222222222222,0.36363636363636365,0.4420433223684922
50,50,2,1,entropy,2,0.1,0.8,0.42857142857142855,1.0,0.6,0.5724780279075999
50,50,2,1,entropy,2,0.2,0.9,0.6,1.0,0.75,0.727606875108999
50,50,2,1,entropy,2,0.30000000000000004,0.9166666666666666,0.7,0.7777777777777778,0.7368421052631579,0.6888467201936644
50,50,2,1,entropy,2,0.4,0.9166666666666666,0.7,0.7777777777777778,0.7368421052631579,0.6888467201936644
50,50,2,1,entropy,2,0.5,0.9166666666666666,0.75,0.6666666666666666,0.7058823529411765,0.6590820436573076
50,50,2,1,entropy,2,0.6,0.9,0.7142857142857143,0.5555555555555556,0.625,0.5743214653879932
50,50,2,1,entropy,2,0.7000000000000001,0.9166666666666666,1.0,0.4444444444444444,0.6153846153846154,0.6362090102803518
50,50,2,1,entropy,2,0.8,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
50,50,2,1,entropy,2,0.9,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
50,50,2,1,entropy,3,0.1,0.7,0.3333333333333333,1.0,0.5,0.46442036401282394
50,50,2,1,entropy,3,0.2,0.8166666666666667,0.45,1.0,0.6206896551724138,0.5940885257860046
50,50,2,1,entropy,3,0.30000000000000004,0.9333333333333333,0.6923076923076923,1.0,0.8181818181818182,0.79875468685558
50,50,2,1,entropy,3,0.4,0.9333333333333333,0.6923076923076923,1.0,0.8181818181818182,0.79875468685558
50,50,2,1,entropy,3,0.5,0.9333333333333333,0.6923076923076923,1.0,0.8181818181818182,0.79875468685558
50,50,2,1,entropy,3,0.6,0.9666666666666667,0.8181818181818182,1.0,0.9,0.886620694933573
50,50,2,1,entropy,3,0.7000000000000001,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
50,50,2,1,entropy,3,0.8,0.95,1.0,0.6666666666666666,0.8,0.7934920476158722
50,50,2,1,entropy,3,0.9,0.9,1.0,0.3333333333333333,0.5,0.5461186812727502
50,50,2,1,entropy,4,0.1,0.8166666666666667,0.45,1.0,0.6206896551724138,0.5940885257860046
50,50,2,1,entropy,4,0.2,0.9,0.6,1.0,0.75,0.727606875108999
